Day,Month,Year,Open,High,Low,Close,Adj Close,Volume
21,Jul,2023,"66,907.07","67,190.52","66,533.74","66,684.26","66,684.26","13,200"
20,Jul,2023,"67,074.34","67,619.17","66,831.38","67,571.90","67,571.90","8,300"
19,Jul,2023,"66,905.01","67,171.38","66,703.61","67,097.44","67,097.44","8,500"
18,Jul,2023,"66,828.96","67,007.02","66,574.47","66,795.14","66,795.14","8,200"
17,Jul,2023,"66,148.18","66,656.21","66,015.63","66,589.93","66,589.93","9,200"
14,Jul,2023,"65,775.49","66,159.79","65,610.82","66,060.90","66,060.90","10,800"
13,Jul,2023,"65,667.07","66,064.21","65,452.15","65,558.89","65,558.89","9,500"
12,Jul,2023,"65,759.28","65,811.64","65,320.25","65,393.90","65,393.90","7,400"
11,Jul,2023,"65,598.65","65,870.59","65,517.57","65,617.84","65,617.84","9,800"
10,Jul,2023,"65,482.33","65,633.49","65,246.40","65,344.17","65,344.17","14,400"
7,Jul,2023,"65,559.41","65,898.98","65,175.74","65,280.45","65,280.45","14,300"
6,Jul,2023,"65,391.88","65,832.98","65,328.29","65,785.64","65,785.64","8,600"
5,Jul,2023,"65,493.68","65,584.33","65,256.49","65,446.04","65,446.04","7,400"
4,Jul,2023,"65,503.85","65,672.97","65,171.06","65,479.05","65,479.05","6,600"
3,Jul,2023,"64,836.16","65,300.35","64,836.16","65,205.05","65,205.05","8,800"
30,Jun,2023,"64,068.44","64,768.58","64,068.44","64,718.56","64,718.56","29,700"
28,Jun,2023,"63,701.78","64,050.44","63,554.82","63,915.42","63,915.42","6,300"
27,Jun,2023,"63,151.85","63,467.54","63,054.84","63,416.03","63,416.03","4,800"
26,Jun,2023,"62,946.50","63,136.09","62,853.67","62,970.00","62,970.00","4,400"
23,Jun,2023,"63,124.28","63,240.63","62,874.12","62,979.37","62,979.37","7,300"
22,Jun,2023,"63,601.71","63,601.71","63,200.63","63,238.89","63,238.89","7,300"
21,Jun,2023,"63,467.46","63,588.31","63,315.62","63,523.15","63,523.15","10,600"
20,Jun,2023,"63,176.77","63,440.19","62,801.91","63,327.70","63,327.70","5,000"
19,Jun,2023,"63,474.21","63,574.69","63,047.83","63,168.30","63,168.30","1,400"
16,Jun,2023,"62,960.73","63,520.36","62,957.17","63,384.58","63,384.58","5,500"
15,Jun,2023,"63,153.78","63,310.96","62,871.08","62,917.63","62,917.63","6,700"
14,Jun,2023,"63,115.48","63,274.03","63,013.51","63,228.51","63,228.51","11,900"
13,Jun,2023,"62,779.14","63,177.47","62,777.04","63,143.16","63,143.16","5,500"
12,Jun,2023,"62,659.98","62,804.89","62,615.20","62,724.71","62,724.71","4,900"
9,Jun,2023,"62,810.68","62,992.16","62,594.74","62,625.63","62,625.63","41,400"
8,Jun,2023,"63,140.17","63,321.40","62,789.73","62,848.64","62,848.64","11,000"
7,Jun,2023,"62,917.39","63,196.43","62,841.95","63,142.96","63,142.96","6,900"
6,Jun,2023,"62,738.35","62,867.95","62,554.21","62,792.88","62,792.88","8,100"
5,Jun,2023,"62,759.19","62,943.20","62,751.72","62,787.47","62,787.47","6,100"
2,Jun,2023,"62,601.97","62,719.84","62,379.86","62,547.11","62,547.11","6,300"
1,Jun,2023,"62,736.47","62,762.41","62,359.14","62,428.54","62,428.54","8,000"
31,May,2023,"62,839.97","62,876.77","62,401.02","62,622.24","62,622.24","7,300"
30,May,2023,"62,839.85","63,036.12","62,737.40","62,969.13","62,969.13","7,800"
29,May,2023,"62,801.54","63,026.00","62,801.54","62,846.38","62,846.38","9,600"
26,May,2023,"61,985.36","62,529.83","61,911.61","62,501.69","62,501.69","9,200"
25,May,2023,"61,706.13","61,934.01","61,484.66","61,872.62","61,872.62","8,400"
24,May,2023,"61,834.28","62,154.14","61,708.10","61,773.78","61,773.78","5,900"
23,May,2023,"62,098.16","62,245.19","61,914.40","61,981.79","61,981.79","8,400"
22,May,2023,"61,579.78","62,044.46","61,579.78","61,963.68","61,963.68","5,600"
19,May,2023,"61,556.25","61,784.61","61,251.70","61,729.68","61,729.68","6,100"
18,May,2023,"61,937.86","61,955.90","61,349.34","61,431.74","61,431.74","8,200"
17,May,2023,"61,932.32","61,979.94","61,340.10","61,560.64","61,560.64","6,700"
16,May,2023,"62,474.11","62,475.95","61,847.41","61,932.47","61,932.47","5,900"
15,May,2023,"62,157.10","62,562.67","61,950.30","62,345.71","62,345.71","6,900"
12,May,2023,"61,857.69","62,110.93","61,578.15","62,027.90","62,027.90","7,000"
11,May,2023,"62,158.10","62,168.22","61,823.07","61,904.52","61,904.52","6,100"
10,May,2023,"61,843.36","61,974.35","61,572.93","61,940.20","61,940.20","4,800"
9,May,2023,"61,879.68","62,027.51","61,654.94","61,761.33","61,761.33","6,900"
8,May,2023,"61,166.09","61,854.19","61,166.09","61,764.25","61,764.25","7,900"
5,May,2023,"61,163.10","61,585.50","61,002.17","61,054.29","61,054.29","5,600"
4,May,2023,"61,258.13","61,797.91","61,119.56","61,749.25","61,749.25","8,100"
3,May,2023,"61,274.96","61,274.96","61,024.44","61,193.30","61,193.30","6,100"
2,May,2023,"61,301.61","61,486.24","61,255.00","61,354.71","61,354.71","6,700"
28,Apr,2023,"60,721.61","61,209.46","60,507.83","61,112.44","61,112.44","7,200"
27,Apr,2023,"60,315.56","60,698.31","60,271.49","60,649.38","60,649.38","5,500"
26,Apr,2023,"60,087.98","60,362.79","59,954.91","60,300.58","60,300.58","4,500"
25,Apr,2023,"60,202.77","60,268.67","59,967.02","60,130.71","60,130.71","6,500"
24,Apr,2023,"59,873.71","60,101.64","59,620.11","60,056.10","60,056.10","6,600"
21,Apr,2023,"59,538.79","59,781.36","59,412.81","59,655.06","59,655.06","5,700"
20,Apr,2023,"59,586.61","59,836.79","59,489.98","59,632.35","59,632.35","6,600"
19,Apr,2023,"59,745.89","59,745.89","59,452.72","59,567.80","59,567.80","7,800"
18,Apr,2023,"59,991.26","60,113.47","59,579.30","59,727.01","59,727.01","7,300"
17,Apr,2023,"60,385.90","60,407.86","59,442.47","59,910.75","59,910.75","15,200"
13,Apr,2023,"60,364.41","60,486.91","60,081.43","60,431.00","60,431.00","6,600"
12,Apr,2023,"60,180.20","60,437.64","60,094.69","60,392.77","60,392.77","5,900"
11,Apr,2023,"60,028.60","60,267.68","59,919.88","60,157.72","60,157.72","6,900"
10,Apr,2023,"59,858.98","60,109.11","59,766.23","59,846.51","59,846.51","11,000"
6,Apr,2023,"59,627.01","59,950.06","59,520.12","59,832.97","59,832.97","4,700"
5,Apr,2023,"59,094.71","59,747.12","59,094.40","59,689.31","59,689.31","5,000"
3,Apr,2023,"59,131.16","59,204.82","58,793.08","59,106.44","59,106.44","4,300"
31,Mar,2023,"58,273.86","59,068.47","58,273.86","58,991.52","58,991.52","6,500"
29,Mar,2023,"57,572.08","58,124.20","57,524.32","57,960.09","57,960.09","5,900"
28,Mar,2023,"57,751.50","57,949.45","57,494.91","57,613.72","57,613.72","4,500"
27,Mar,2023,"57,566.90","58,019.55","57,415.02","57,653.86","57,653.86","6,000"
24,Mar,2023,"57,890.66","58,066.40","57,422.98","57,527.10","57,527.10","6,400"
23,Mar,2023,"58,061.41","58,396.17","57,838.85","57,925.28","57,925.28","5,100"
22,Mar,2023,"58,245.26","58,418.78","58,063.50","58,214.59","58,214.59",
21,Mar,2023,"57,963.27","58,133.33","57,730.09","58,074.68","58,074.68","5,500"
20,Mar,2023,"57,773.55","57,829.23","57,084.91","57,628.95","57,628.95","6,500"
17,Mar,2023,"58,038.17","58,178.94","57,503.90","57,989.90","57,989.90","6,300"
16,Mar,2023,"57,510.80","57,887.46","57,158.69","57,634.84","57,634.84","7,900"
15,Mar,2023,"58,268.54","58,473.63","57,455.67","57,555.90","57,555.90","7,600"
14,Mar,2023,"58,168.75","58,490.98","57,721.16","57,900.19","57,900.19","10,200"
13,Mar,2023,"59,033.77","59,510.92","58,094.55","58,237.85","58,237.85","8,000"
10,Mar,2023,"59,259.83","59,262.47","58,884.98","59,135.13","59,135.13","6,300"
9,Mar,2023,"60,467.09","60,467.09","59,750.53","59,806.28","59,806.28","7,700"
8,Mar,2023,"59,916.10","60,402.85","59,844.82","60,348.09","60,348.09","6,500"
6,Mar,2023,"60,007.04","60,498.48","60,005.65","60,224.46","60,224.46","5,900"
3,Mar,2023,"59,241.20","59,967.04","59,231.58","59,808.97","59,808.97","9,200"
2,Mar,2023,"59,287.18","59,423.79","58,866.26","58,909.35","58,909.35","5,200"
1,Mar,2023,"59,136.48","59,475.45","59,109.54","59,411.08","59,411.08","5,900"
28,Feb,2023,"59,346.61","59,483.72","58,795.97","58,962.12","58,962.12","6,900"
27,Feb,2023,"59,331.31","59,441.13","58,937.64","59,288.35","59,288.35","7,500"
24,Feb,2023,"59,859.48","59,908.77","59,325.34","59,463.93","59,463.93","5,300"
23,Feb,2023,"59,777.64","59,960.04","59,406.31","59,605.80","59,605.80","7,100"
22,Feb,2023,"60,391.86","60,462.90","59,681.55","59,744.98","59,744.98","8,100"
21,Feb,2023,"60,770.43","60,976.59","60,583.72","60,672.72","60,672.72","5,100"
20,Feb,2023,"61,112.84","61,290.19","60,607.02","60,691.54","60,691.54","6,100"
17,Feb,2023,"60,993.54","61,302.72","60,810.67","61,002.57","61,002.57","8,100"
16,Feb,2023,"61,566.22","61,682.25","61,196.72","61,319.51","61,319.51","6,900"
15,Feb,2023,"60,990.05","61,352.55","60,750.32","61,275.09","61,275.09","5,700"
14,Feb,2023,"60,550.25","61,102.74","60,550.25","61,032.26","61,032.26","7,000"
13,Feb,2023,"60,652.82","60,740.95","60,245.05","60,431.84","60,431.84","5,800"
10,Feb,2023,"60,706.81","60,774.14","60,501.74","60,682.70","60,682.70","5,300"
9,Feb,2023,"60,715.89","60,863.63","60,472.81","60,806.22","60,806.22","8,500"
8,Feb,2023,"60,332.99","60,792.10","60,324.92","60,663.79","60,663.79","13,300"
7,Feb,2023,"60,511.32","60,655.14","60,063.49","60,286.04","60,286.04","13,600"
6,Feb,2023,"60,847.21","60,847.21","60,345.61","60,506.90","60,506.90","7,500"
3,Feb,2023,"60,350.01","60,905.34","60,013.06","60,841.88","60,841.88","9,100"
2,Feb,2023,"59,459.87","60,007.67","59,215.62","59,932.24","59,932.24","10,400"
1,Feb,2023,"60,001.17","60,773.44","58,816.84","59,708.08","59,708.08","25,300"
31,Jan,2023,"59,770.83","59,787.63","59,104.59","59,549.90","59,549.90","9,000"
30,Jan,2023,"59,101.69","59,644.24","58,699.20","59,500.41","59,500.41","11,500"
27,Jan,2023,"60,166.90","60,166.90","58,974.70","59,330.90","59,330.90","12,900"
25,Jan,2023,"60,834.73","60,899.21","60,081.36","60,205.06","60,205.06","8,100"
24,Jan,2023,"61,122.20","61,266.06","60,849.12","60,978.75","60,978.75","9,500"
23,Jan,2023,"60,876.01","61,113.27","60,761.88","60,941.67","60,941.67","6,600"
20,Jan,2023,"60,901.16","61,001.18","60,585.25","60,621.77","60,621.77","6,300"
19,Jan,2023,"60,920.02","61,032.47","60,716.55","60,858.43","60,858.43","8,500"
18,Jan,2023,"60,716.03","61,110.25","60,569.19","61,045.74","61,045.74","6,900"
17,Jan,2023,"60,142.08","60,704.48","60,072.34","60,655.72","60,655.72","6,600"
16,Jan,2023,"60,550.50","60,586.77","59,963.83","60,092.97","60,092.97","6,500"
13,Jan,2023,"60,044.96","60,418.26","59,628.43","60,261.18","60,261.18","7,200"
12,Jan,2023,"60,083.03","60,290.35","59,632.32","59,958.03","59,958.03","6,100"
11,Jan,2023,"60,134.56","60,364.77","59,805.78","60,105.50","60,105.50","9,700"
10,Jan,2023,"60,805.14","60,809.65","59,938.38","60,115.48","60,115.48","8,500"
9,Jan,2023,"60,147.07","60,889.41","60,109.94","60,747.31","60,747.31","8,000"
6,Jan,2023,"60,388.74","60,537.63","59,669.91","59,900.37","59,900.37","8,600"
5,Jan,2023,"60,847.50","60,877.06","60,049.84","60,353.27","60,353.27","8,900"
4,Jan,2023,"61,294.65","61,327.21","60,593.56","60,657.45","60,657.45","7,900"
3,Jan,2023,"61,074.88","61,343.96","61,004.04","61,294.20","61,294.20","6,700"
2,Jan,2023,"60,871.24","61,222.79","60,764.63","61,167.79","61,167.79","18,500"
30,Dec,2022,"61,329.16","61,392.68","60,743.71","60,840.74","60,840.74","8,000"
29,Dec,2022,"60,628.29","61,210.65","60,479.06","61,133.88","61,133.88","7,900"
28,Dec,2022,"60,811.52","61,075.33","60,713.77","60,910.28","60,910.28","10,000"
27,Dec,2022,"60,861.41","60,986.68","60,405.66","60,927.43","60,927.43","11,100"
26,Dec,2022,"59,755.08","60,833.78","59,754.10","60,566.42","60,566.42","6,500"
23,Dec,2022,"60,205.56","60,546.88","59,765.56","59,845.29","59,845.29","8,100"
22,Dec,2022,"61,257.17","61,464.38","60,637.24","60,826.22","60,826.22","9,100"
21,Dec,2022,"61,993.71","62,006.46","60,938.38","61,067.24","61,067.24","6,600"
20,Dec,2022,"61,608.85","61,780.37","61,102.68","61,702.29","61,702.29","4,500"
19,Dec,2022,"61,405.80","61,844.92","61,265.31","61,806.19","61,806.19","4,800"
16,Dec,2022,"61,534.24","61,893.22","61,292.53","61,337.81","61,337.81","7,000"
15,Dec,2022,"62,530.07","62,624.81","61,715.61","61,799.03","61,799.03","5,600"
14,Dec,2022,"62,685.94","62,835.11","62,591.28","62,677.91","62,677.91","5,700"
13,Dec,2022,"62,300.67","62,567.92","62,129.57","62,533.30","62,533.30","12,000"
12,Dec,2022,"61,770.56","62,239.42","61,676.15","62,130.57","62,130.57","7,000"
9,Dec,2022,"62,690.86","62,735.42","61,889.11","62,181.67","62,181.67","7,300"
8,Dec,2022,"62,504.04","62,633.56","62,320.18","62,570.68","62,570.68","13,700"
7,Dec,2022,"62,615.52","62,759.97","62,316.65","62,410.68","62,410.68","4,800"
6,Dec,2022,"62,395.55","62,677.84","62,390.07","62,626.36","62,626.36","6,100"
5,Dec,2022,"62,865.28","62,939.63","62,507.88","62,834.60","62,834.60","13,100"
2,Dec,2022,"62,978.58","63,148.59","62,679.63","62,868.50","62,868.50","6,400"
1,Dec,2022,"63,357.99","63,583.07","63,183.77","63,284.19","63,284.19","17,300"
30,Nov,2022,"62,743.47","63,303.01","62,648.38","63,099.65","63,099.65","8,900"
29,Nov,2022,"62,362.08","62,887.40","62,362.08","62,681.84","62,681.84","11,200"
28,Nov,2022,"62,016.35","62,701.40","61,959.74","62,504.80","62,504.80","7,000"
25,Nov,2022,"62,327.88","62,447.73","62,115.66","62,293.64","62,293.64","7,100"
24,Nov,2022,"61,656.00","62,412.33","61,600.42","62,272.68","62,272.68","7,700"
23,Nov,2022,"61,779.71","61,780.90","61,442.69","61,510.58","61,510.58","9,800"
22,Nov,2022,"61,126.56","61,466.63","61,073.68","61,418.96","61,418.96","9,700"
21,Nov,2022,"61,456.33","61,456.33","61,059.33","61,144.84","61,144.84","7,900"
18,Nov,2022,"61,858.20","61,929.88","61,337.43","61,663.48","61,663.48","10,600"
17,Nov,2022,"61,812.36","62,050.80","61,643.27","61,750.60","61,750.60","9,100"
16,Nov,2022,"61,708.63","62,052.57","61,708.63","61,980.72","61,980.72","6,600"
15,Nov,2022,"61,630.05","61,955.96","61,436.90","61,872.99","61,872.99","11,400"
14,Nov,2022,"61,765.86","61,916.24","61,572.03","61,624.15","61,624.15","20,600"
11,Nov,2022,"61,311.02","61,840.97","61,311.02","61,795.04","61,795.04","14,400"
10,Nov,2022,"60,524.27","60,848.73","60,425.47","60,613.70","60,613.70","10,200"
9,Nov,2022,"61,304.29","61,447.23","60,905.15","61,033.55","61,033.55","9,100"
7,Nov,2022,"61,188.13","61,401.54","60,714.36","61,185.15","61,185.15","17,000"
4,Nov,2022,"60,698.27","61,004.49","60,666.01","60,950.36","60,950.36","13,600"
3,Nov,2022,"60,511.57","60,994.37","60,485.14","60,836.41","60,836.41","25,000"
2,Nov,2022,"61,156.89","61,209.65","60,794.39","60,906.09","60,906.09","10,800"
1,Nov,2022,"61,065.58","61,289.73","60,868.69","61,121.35","61,121.35","58,200"
31,Oct,2022,"60,246.96","60,786.70","60,246.96","60,746.59","60,746.59","8,000"
28,Oct,2022,"59,746.80","60,133.17","59,739.05","59,959.85","59,959.85","10,000"
27,Oct,2022,"59,792.32","59,959.94","59,496.80","59,756.84","59,756.84","9,500"
25,Oct,2022,"60,002.96","60,081.24","59,489.02","59,543.96","59,543.96","14,900"
24,Oct,2022,"59,804.02","59,994.25","59,776.66","59,831.66","59,831.66","2,100"
21,Oct,2022,"59,381.36","59,590.93","59,132.94","59,307.15","59,307.15","10,800"
20,Oct,2022,"58,824.48","59,273.85","58,791.28","59,202.90","59,202.90","8,600"
19,Oct,2022,"59,196.96","59,399.69","58,961.77","59,107.19","59,107.19","6,800"
18,Oct,2022,"58,744.13","59,143.66","58,744.13","58,960.60","58,960.60","8,600"
17,Oct,2022,"57,752.50","58,449.00","57,639.80","58,410.98","58,410.98","53,500"
14,Oct,2022,"58,162.74","58,435.12","57,848.23","57,919.97","57,919.97","9,400"
13,Oct,2022,"57,512.74","57,568.14","57,055.75","57,235.33","57,235.33","9,500"
12,Oct,2022,"57,312.49","57,687.64","57,085.92","57,625.91","57,625.91","7,600"
11,Oct,2022,"58,004.25","58,027.52","57,050.40","57,147.32","57,147.32","52,700"
10,Oct,2022,"57,424.07","58,125.01","57,365.68","57,991.11","57,991.11","6,800"
7,Oct,2022,"58,092.56","58,269.34","57,851.15","58,191.29","58,191.29","7,300"
6,Oct,2022,"58,314.05","58,578.76","58,173.70","58,222.10","58,222.10","9,600"
4,Oct,2022,"57,506.65","58,099.94","57,506.65","58,065.47","58,065.47","6,400"
3,Oct,2022,"57,403.92","57,454.84","56,683.40","56,788.81","56,788.81","8,100"
30,Sep,2022,"56,240.15","57,722.63","56,147.23","57,426.92","57,426.92","12,300"
29,Sep,2022,"56,997.90","57,166.14","56,314.05","56,409.96","56,409.96","11,400"
28,Sep,2022,"56,710.13","57,213.33","56,485.67","56,598.28","56,598.28","26,800"
27,Sep,2022,"57,376.52","57,704.57","56,950.52","57,107.52","57,107.52","13,900"
26,Sep,2022,"57,525.03","57,708.38","57,038.24","57,145.22","57,145.22","17,900"
23,Sep,2022,"59,005.18","59,143.32","57,981.95","58,098.92","58,098.92","14,900"
22,Sep,2022,"59,073.84","59,457.58","58,832.78","59,119.72","59,119.72","10,000"
21,Sep,2022,"59,504.14","59,799.04","59,275.40","59,456.78","59,456.78","8,600"
20,Sep,2022,"59,556.91","60,105.79","59,556.91","59,719.74","59,719.74","10,400"
19,Sep,2022,"58,747.31","59,277.55","58,487.76","59,141.23","59,141.23","58,000"
16,Sep,2022,"59,585.72","59,720.56","58,687.17","58,840.79","58,840.79","13,500"
15,Sep,2022,"60,454.37","60,676.12","59,865.75","59,934.01","59,934.01","10,300"
14,Sep,2022,"59,417.12","60,649.04","59,417.12","60,346.97","60,346.97","19,700"
13,Sep,2022,"60,408.29","60,635.28","60,381.02","60,571.08","60,571.08","8,500"
12,Sep,2022,"59,912.29","60,284.55","59,912.29","60,115.13","60,115.13","14,300"
9,Sep,2022,"60,045.75","60,119.80","59,634.39","59,793.14","59,793.14","13,100"
8,Sep,2022,"59,374.99","59,711.96","59,315.71","59,688.22","59,688.22","12,100"
7,Sep,2022,"58,789.26","59,166.46","58,722.89","59,028.91","59,028.91","9,000"
6,Sep,2022,"59,285.36","59,566.67","58,974.26","59,196.99","59,196.99","13,800"
5,Sep,2022,"58,814.08","59,308.25","58,812.20","59,245.98","59,245.98","12,900"
2,Sep,2022,"58,969.02","59,108.66","58,558.64","58,803.33","58,803.33","10,700"
1,Sep,2022,"58,710.53","59,309.79","58,522.57","58,766.59","58,766.59","19,200"
30,Aug,2022,"58,259.85","59,599.78","58,245.49","59,537.07","59,537.07","12,800"
29,Aug,2022,"57,367.47","58,208.30","57,367.47","57,972.62","57,972.62","14,500"
26,Aug,2022,"59,050.67","59,321.65","58,722.69","58,833.87","58,833.87","9,000"
25,Aug,2022,"59,315.98","59,484.35","58,666.41","58,774.72","58,774.72","9,700"
24,Aug,2022,"58,853.32","59,170.87","58,760.09","59,085.43","59,085.43","11,800"
23,Aug,2022,"58,205.97","59,199.11","58,172.48","59,031.30","59,031.30","13,000"
22,Aug,2022,"59,361.08","59,402.50","58,705.11","58,773.87","58,773.87","10,600"
19,Aug,2022,"60,351.23","60,411.20","59,474.57","59,646.15","59,646.15","11,700"
18,Aug,2022,"60,080.19","60,341.41","59,946.44","60,298.00","60,298.00","10,900"
17,Aug,2022,"59,938.05","60,323.25","59,857.80","60,260.13","60,260.13","9,700"
16,Aug,2022,"59,675.12","59,923.03","59,673.96","59,842.21","59,842.21",
12,Aug,2022,"59,235.98","59,538.08","59,113.01","59,462.78","59,462.78","14,200"
11,Aug,2022,"59,320.45","59,484.99","59,251.14","59,332.60","59,332.60","10,700"
10,Aug,2022,"58,977.34","58,984.32","58,583.36","58,817.29","58,817.29","9,800"
8,Aug,2022,"58,417.71","58,934.90","58,266.65","58,853.07","58,853.07","9,800"
5,Aug,2022,"58,421.04","58,649.19","58,244.86","58,387.93","58,387.93","9,300"
4,Aug,2022,"58,571.28","58,712.66","57,577.05","58,298.80","58,298.80","8,900"
3,Aug,2022,"58,174.11","58,415.63","57,788.78","58,350.53","58,350.53","7,200"
2,Aug,2022,"58,049.02","58,328.41","57,744.70","58,136.36","58,136.36","15,500"
1,Aug,2022,"57,823.10","58,170.67","57,540.36","58,115.50","58,115.50","72,600"
29,Jul,2022,"57,258.13","57,619.27","57,104.81","57,570.25","57,570.25","16,800"
28,Jul,2022,"56,267.55","56,914.22","56,236.45","56,857.79","56,857.79","13,900"
27,Jul,2022,"55,258.29","55,853.09","55,157.99","55,816.32","55,816.32","3,800"
26,Jul,2022,"55,834.38","55,834.38","55,203.43","55,268.49","55,268.49","4,900"
25,Jul,2022,"55,877.50","56,018.09","55,537.08","55,766.22","55,766.22","6,100"
22,Jul,2022,"55,800.84","56,186.05","55,685.45","56,072.23","56,072.23","6,500"
21,Jul,2022,"55,391.93","55,738.49","55,270.75","55,681.95","55,681.95","6,700"
20,Jul,2022,"55,486.12","55,630.26","55,298.23","55,397.53","55,397.53","6,800"
19,Jul,2022,"54,251.88","54,817.52","54,232.82","54,767.62","54,767.62","6,900"
18,Jul,2022,"54,069.30","54,556.66","54,034.97","54,521.15","54,521.15","63,800"
15,Jul,2022,"53,637.88","53,811.37","53,361.62","53,760.78","53,760.78","5,600"
14,Jul,2022,"53,688.62","53,861.28","53,163.77","53,416.15","53,416.15","4,700"
13,Jul,2022,"54,210.10","54,211.22","53,455.26","53,514.15","53,514.15","5,700"
12,Jul,2022,"54,219.78","54,236.49","53,824.97","53,886.61","53,886.61","6,300"
11,Jul,2022,"54,248.60","54,527.90","54,090.53","54,395.23","54,395.23","6,100"
8,Jul,2022,"54,574.43","54,627.14","54,278.77","54,481.84","54,481.84","7,500"
7,Jul,2022,"54,146.68","54,254.79","53,927.26","54,178.46","54,178.46","7,500"
6,Jul,2022,"53,170.70","53,819.31","53,143.28","53,750.97","53,750.97","14,800"
5,Jul,2022,"53,501.21","53,865.93","53,054.30","53,134.35","53,134.35","6,800"
4,Jul,2022,"52,851.67","53,301.99","52,674.81","53,234.77","53,234.77","7,000"
1,Jul,2022,"52,863.34","53,053.04","52,094.25","52,907.93","52,907.93","7,200"
30,Jun,2022,"52,897.16","53,377.54","52,883.25","53,018.94","53,018.94","5,600"
29,Jun,2022,"52,623.15","53,244.84","52,612.68","53,026.97","53,026.97","5,200"
28,Jun,2022,"52,846.26","53,301.40","52,771.53","53,177.45","53,177.45","5,500"
27,Jun,2022,"53,468.89","53,509.50","53,120.79","53,161.28","53,161.28","5,300"
24,Jun,2022,"52,654.24","52,909.87","52,447.25","52,727.98","52,727.98","5,000"
23,Jun,2022,"51,972.75","52,516.79","51,632.85","52,265.72","52,265.72","5,600"
22,Jun,2022,"52,186.36","52,272.85","51,739.98","51,822.53","51,822.53","5,800"
21,Jun,2022,"51,897.60","52,799.40","51,808.76","52,532.07","52,532.07","5,100"
20,Jun,2022,"51,470.03","51,714.61","51,062.93","51,597.84","51,597.84","7,000"
17,Jun,2022,"51,181.99","51,652.83","50,921.22","51,360.42","51,360.42","8,300"
16,Jun,2022,"53,018.91","53,142.50","51,425.48","51,495.79","51,495.79","9,200"
15,Jun,2022,"52,650.41","52,867.73","52,493.36","52,541.39","52,541.39","5,900"
14,Jun,2022,"52,495.94","53,095.32","52,459.48","52,693.57","52,693.57","6,900"
13,Jun,2022,"53,184.61","53,207.54","52,527.08","52,846.70","52,846.70","7,500"
10,Jun,2022,"54,760.25","54,780.78","54,205.99","54,303.44","54,303.44","4,800"
9,Jun,2022,"54,514.17","55,366.84","54,507.41","55,320.28","55,320.28","6,000"
8,Jun,2022,"55,345.51","55,423.97","54,683.30","54,892.49","54,892.49","6,000"
7,Jun,2022,"55,373.18","55,387.77","54,882.41","55,107.34","55,107.34","3,600"
6,Jun,2022,"55,610.64","55,832.28","55,295.74","55,675.32","55,675.32","4,300"
3,Jun,2022,"56,245.60","56,432.65","55,719.36","55,769.23","55,769.23","5,900"
2,Jun,2022,"55,382.44","55,891.92","55,135.11","55,818.11","55,818.11","5,900"
1,Jun,2022,"55,588.27","55,791.49","55,091.43","55,381.17","55,381.17","7,300"
31,May,2022,"55,622.01","55,925.62","55,369.14","55,566.41","55,566.41","8,300"
30,May,2022,"55,507.75","56,082.65","55,466.30","55,925.74","55,925.74","5,900"
27,May,2022,"54,671.50","54,936.63","54,449.34","54,884.66","54,884.66","7,000"
26,May,2022,"53,950.84","54,346.22","53,425.25","54,252.53","54,252.53","7,500"
25,May,2022,"54,254.07","54,379.59","53,683.16","53,749.26","53,749.26","6,200"
24,May,2022,"54,307.56","54,524.37","53,886.28","54,052.61","54,052.61","5,600"
23,May,2022,"54,459.95","54,931.30","54,191.55","54,288.61","54,288.61","7,100"
20,May,2022,"53,513.97","54,396.43","53,403.29","54,326.39","54,326.39","7,600"
19,May,2022,"53,070.30","53,356.04","52,669.51","52,792.23","52,792.23","9,100"
18,May,2022,"54,554.89","54,786.00","54,130.89","54,208.53","54,208.53","5,800"
17,May,2022,"53,285.19","54,399.42","53,176.02","54,318.47","54,318.47","7,400"
16,May,2022,"52,946.32","53,428.28","52,632.48","52,973.84","52,973.84","4,800"
13,May,2022,"53,565.74","53,785.71","52,654.89","52,793.62","52,793.62","9,300"
12,May,2022,"53,608.35","53,632.55","52,702.30","52,930.31","52,930.31","6,900"
11,May,2022,"54,544.91","54,598.55","53,519.30","54,088.39","54,088.39","7,200"
10,May,2022,"54,309.31","54,857.02","54,226.33","54,364.85","54,364.85","8,000"
9,May,2022,"54,188.21","54,795.47","53,918.02","54,470.67","54,470.67","9,300"
6,May,2022,"54,928.29","55,070.12","54,586.75","54,835.58","54,835.58","8,000"
5,May,2022,"56,255.07","56,566.80","55,613.82","55,702.23","55,702.23","8,200"
4,May,2022,"57,124.91","57,184.21","55,501.60","55,669.03","55,669.03","50,700"
2,May,2022,"56,429.45","57,054.23","56,412.62","56,975.99","56,975.99","7,900"
29,Apr,2022,"57,817.51","57,975.48","56,902.30","57,060.87","57,060.87","9,500"
28,Apr,2022,"57,296.31","57,790.85","56,936.94","57,521.06","57,521.06",100
27,Apr,2022,"56,983.68","57,079.03","56,584.04","56,819.39","56,819.39","6,600"
26,Apr,2022,"57,066.24","57,442.24","56,904.51","57,356.61","57,356.61","7,300"
25,Apr,2022,"56,757.64","56,875.65","56,356.87","56,579.89","56,579.89","7,000"
22,Apr,2022,"57,531.95","57,689.86","57,134.72","57,197.15","57,197.15","7,600"
21,Apr,2022,"57,458.60","57,991.53","57,311.86","57,911.68","57,911.68","8,000"
